"","type","category","contrast","id","name","formula","flag","log2FoldChange","padj","label","bar_start","bar_stop","bar_label","bar_y"
"1391","all","type","digesta_v_tissue","RP_neg_629_51483a11_88",NA,NA,"good_msms",-3.23198278092776,0.0489332582315566,"RP_neg_629_51483a11_88
not annotated","digesta","tissue","-3.23 *",19.6219023498427
"1392","all","type","digesta_v_tissue","RP_neg_634_33356a10_214",NA,NA,"good_msms",1.55253028837065,2.51650338068071e-07,"RP_neg_634_33356a10_214
not annotated","digesta","tissue","1.55 ***",18.4699935999469
"1393","all","type","digesta_v_tissue","RP_neg_635_41608a10_811",NA,NA,"good_msms",-4.26820014469173,0.000395189571188595,"RP_neg_635_41608a10_811
not annotated","digesta","tissue","-4.27 ***",17.1316314349599
"1394","all","type","digesta_v_tissue","RP_neg_638_27661a10_215",NA,NA,"good_msms",1.52233115925335,2.16389679221755e-06,"RP_neg_638_27661a10_215
not annotated","digesta","tissue","1.52 ***",18.1766279098738
"1395","all","type","digesta_v_tissue","RP_neg_639_27582a13_654",NA,NA,"good_msms",-7.44189286390643,0.0219491913244054,"RP_neg_639_27582a13_654
not annotated","digesta","tissue","-7.44 *",19.2687670279345
"1396","all","type","digesta_v_tissue","RP_neg_639_49554a11_749",NA,NA,"good_msms",-6.27471961366296,8.85205197694198e-08,"RP_neg_639_49554a11_749
not annotated","digesta","tissue","-6.27 ***",20.7646608131211
"1397","all","type","digesta_v_tissue","RP_neg_643_11591a1_686",NA,NA,"good_msms",6.36259398650557,0.00110514086362032,"RP_neg_643_11591a1_686
not annotated","digesta","tissue","6.36 **",17.5999014563409
"1398","all","type","digesta_v_tissue","RP_neg_643_52606a11_16",NA,NA,"good_msms",-5.54138820172602,0.0180995493713456,"RP_neg_643_52606a11_16
not annotated","digesta","tissue","-5.54 *",19.1762545048841
"1399","all","type","digesta_v_tissue","RP_neg_644_54645a11_053",NA,NA,"good_msms",-4.78044921440021,0.0467504833817343,"RP_neg_644_54645a11_053
not annotated","digesta","tissue","-4.78 *",19.0810642669387
"1400","all","type","digesta_v_tissue","RP_neg_645_26251a14_526",NA,NA,"good_msms",-7.84454081176533,1.02490661490903e-06,"RP_neg_645_26251a14_526
not annotated","digesta","tissue","-7.84 ***",18.765475238696
"1401","all","type","digesta_v_tissue","RP_neg_649_34369a5_901",NA,NA,"good_msms",-1.04258995519224,0.0192465295051203,"RP_neg_649_34369a5_901
not annotated","digesta","tissue","-1.04 *",13.1422606713383
"1402","all","type","digesta_v_tissue","RP_neg_652_21027a2_193",NA,NA,"good_msms",-1.25823053321296,0.0368358386865426,"RP_neg_652_21027a2_193
not annotated","digesta","tissue","-1.26 *",16.4191396067264
"1403","all","type","digesta_v_tissue","RP_neg_652_29114a10_214",NA,NA,"good_msms",1.56518772842616,1.13817023654647e-05,"RP_neg_652_29114a10_214
not annotated","digesta","tissue","1.57 ***",18.335275074867
"1404","all","type","digesta_v_tissue","RP_neg_653_30029a12_513",NA,NA,"good_msms",6.23381944826611,1.02232974771418e-06,"RP_neg_653_30029a12_513
not annotated","digesta","tissue","6.23 ***",19.2890832236662
"1405","all","type","digesta_v_tissue","RP_neg_653_3006a13_494",NA,NA,"good_msms",9.84067884807996,4.42012184121355e-07,"RP_neg_653_3006a13_494
not annotated","digesta","tissue","9.84 ***",19.2333852634984
"1406","all","type","digesta_v_tissue","RP_neg_653_30115a13_715",NA,NA,"good_msms",-8.31499311563542,0.00060503018295368,"RP_neg_653_30115a13_715
not annotated","digesta","tissue","-8.31 ***",19.2530893184149
"1407","all","type","digesta_v_tissue","RP_neg_653_51068a11_916",NA,NA,"good_msms",-6.22707815252474,0.00283234899131798,"RP_neg_653_51068a11_916
not annotated","digesta","tissue","-6.23 **",21.6684549223457
"1408","all","type","digesta_v_tissue","RP_neg_655_52966a11_957",NA,NA,"good_msms",-2.92208553548558,0.0454928455578576,"RP_neg_655_52966a11_957
not annotated","digesta","tissue","-2.92 *",20.3904981220943
"1409","all","type","digesta_v_tissue","RP_neg_657_36163a9_72",NA,NA,"good_msms",-2.51429756005962,0.00704965367770219,"RP_neg_657_36163a9_72
not annotated","digesta","tissue","-2.51 **",13.1990956533156
"1410","all","type","digesta_v_tissue","RP_neg_659_21368a5_111",NA,NA,"good_msms",-2.97623996541327,0.00577869199855421,"RP_neg_659_21368a5_111
not annotated","digesta","tissue","-2.98 **",19.6548843824051
"1411","all","type","digesta_v_tissue","RP_neg_662_1571a2_418",NA,NA,"good_msms",7.37955495438171,8.44220678593184e-06,"RP_neg_662_1571a2_418
not annotated","digesta","tissue","7.38 ***",19.9894468221546
"1412","all","type","digesta_v_tissue","RP_neg_663_30249a6_508",NA,NA,"good_msms",-2.22685776141209,0.000968764193066886,"RP_neg_663_30249a6_508
not annotated","digesta","tissue","-2.23 ***",17.6977907168125
"1413","all","type","digesta_v_tissue","RP_neg_663_35699a11_29",NA,NA,"good_msms",-8.28159827815884,7.00196432561325e-05,"RP_neg_663_35699a11_29
not annotated","digesta","tissue","-8.28 ***",20.2221028503167
"1414","all","type","digesta_v_tissue","RP_neg_663_35754a10_46",NA,NA,"good_msms",-1.6720137175901,0.00133797931339864,"RP_neg_663_35754a10_46
not annotated","digesta","tissue","-1.67 **",15.8816417634406
"1415","all","type","digesta_v_tissue","RP_neg_663_41125a9_517",NA,NA,"good_msms",-1.76457847229387,0.0412345690331962,"RP_neg_663_41125a9_517
not annotated","digesta","tissue","-1.76 *",17.5597320101266
"1416","all","type","digesta_v_tissue","RP_neg_663_55573a10_249",NA,NA,"good_msms",-3.80251357717506,0.000930389582501371,"RP_neg_663_55573a10_249
not annotated","digesta","tissue","-3.8 ***",18.5496298768469
"1417","all","type","digesta_v_tissue","RP_neg_665_29193a13_967",NA,NA,"good_msms",8.22349866511651,0.00391819568749204,"RP_neg_665_29193a13_967
not annotated","digesta","tissue","8.22 **",19.3551449076689
"1418","all","type","digesta_v_tissue","RP_neg_666_39496a10_532",NA,NA,"good_msms",1.12781324639392,0.0166208111570604,"RP_neg_666_39496a10_532
not annotated","digesta","tissue","1.13 *",19.5108823410688
"1419","all","type","digesta_v_tissue","RP_neg_677_37549a9_788",NA,NA,"good_msms",-1.89272147472093,0.00423201258467637,"RP_neg_677_37549a9_788
not annotated","digesta","tissue","-1.89 **",17.8087029125453
"1420","all","type","digesta_v_tissue","RP_neg_679_29663a5_569",NA,NA,"good_msms",-2.58270859716384,0.0260237557236361,"RP_neg_679_29663a5_569
not annotated","digesta","tissue","-2.58 *",18.6721817018766
"1421","all","type","digesta_v_tissue","RP_neg_681_14972a5_703",NA,NA,"good_msms",-1.50759760041695,0.00158542930873846,"RP_neg_681_14972a5_703
not annotated","digesta","tissue","-1.51 **",10.6862905148887
"1422","all","type","digesta_v_tissue","RP_neg_687_27527a11_959",NA,NA,"good_msms",6.10344316644015,3.41016364611675e-09,"RP_neg_687_27527a11_959
not annotated","digesta","tissue","6.1 ***",17.7345405307723
"1423","all","type","digesta_v_tissue","RP_neg_690_39575a10_512",NA,NA,"good_msms",2.33064984936702,0.00134036228870084,"RP_neg_690_39575a10_512
not annotated","digesta","tissue","2.33 **",20.0589013094089
"1424","all","type","digesta_v_tissue","RP_neg_690_41656a10_272",NA,NA,"good_msms",-1.94530026833132,0.00474759078722044,"RP_neg_690_41656a10_272
not annotated","digesta","tissue","-1.95 **",19.1179906793763
"1425","all","type","digesta_v_tissue","RP_neg_691_46295a11_238",NA,NA,"good_msms",-4.77010530950108,0.0095876261478999,"RP_neg_691_46295a11_238
not annotated","digesta","tissue","-4.77 **",19.9639000592526
"1426","all","type","digesta_v_tissue","RP_neg_696_44232a10_781",NA,NA,"good_msms",1.18429602141047,0.0169051989908108,"RP_neg_696_44232a10_781
not annotated","digesta","tissue","1.18 *",19.3706491870158
"1427","all","type","digesta_v_tissue","RP_neg_699_38068a9_97",NA,NA,"good_msms",-2.43286911069328,0.00100146589203749,"RP_neg_699_38068a9_97
not annotated","digesta","tissue","-2.43 **",17.518655279028
"1428","all","type","digesta_v_tissue","RP_neg_703_41742a9_729",NA,NA,"good_msms",-1.3790395903989,0.011895560697676,"RP_neg_703_41742a9_729
not annotated","digesta","tissue","-1.38 *",15.6470980949519
"1429","all","type","digesta_v_tissue","RP_neg_703_49939a11_716",NA,NA,"good_msms",-7.69857284358138,0.000334607269063707,"RP_neg_703_49939a11_716
not annotated","digesta","tissue","-7.7 ***",17.9232526415759
"1430","all","type","digesta_v_tissue","RP_neg_705_47876a11_401",NA,NA,"good_msms",-5.93757497317059,0.0118367669660565,"RP_neg_705_47876a11_401
not annotated","digesta","tissue","-5.94 *",20.4208270619815
"1431","all","type","digesta_v_tissue","RP_neg_706_43799a10_473",NA,NA,"good_msms",-1.36600126359295,0.0207212317263859,"RP_neg_706_43799a10_473
not annotated","digesta","tissue","-1.37 *",14.2329476639132
"1432","all","type","digesta_v_tissue","RP_neg_707_45001a10_088",NA,NA,"good_msms",-1.57119602488652,0.0133768590319146,"RP_neg_707_45001a10_088
not annotated","digesta","tissue","-1.57 *",14.8490448312314
"1433","all","type","digesta_v_tissue","RP_neg_710_53601a11_442",NA,NA,"good_msms",-3.4751691517094,0.0293273141138474,"RP_neg_710_53601a11_442
not annotated","digesta","tissue","-3.48 *",19.9661429253855
"1434","all","type","digesta_v_tissue","RP_neg_712_4823a11_139",NA,NA,"good_msms",-3.43905352333152,0.00449931423803416,"RP_neg_712_4823a11_139
not annotated","digesta","tissue","-3.44 **",19.1871220762471
"1435","all","type","digesta_v_tissue","RP_neg_712_55176a11_71",NA,NA,"good_msms",-4.12487745818368,0.00399116797698413,"RP_neg_712_55176a11_71
not annotated","digesta","tissue","-4.12 **",19.1914950397652
"1436","all","type","digesta_v_tissue","RP_neg_713_3526a9_793",NA,NA,"good_msms",-2.51253131129797,0.00300323833685583,"RP_neg_713_3526a9_793
not annotated","digesta","tissue","-2.51 **",17.4803034779959
"1437","all","type","digesta_v_tissue","RP_neg_717_53009a11_711",NA,NA,"good_msms",-2.9963257192768,0.0373288372326213,"RP_neg_717_53009a11_711
not annotated","digesta","tissue","-3 *",18.7554895418635
"1438","all","type","digesta_v_tissue","RP_neg_719_41223a9_085",NA,NA,"good_msms",-1.28226902783905,0.0481924625925764,"RP_neg_719_41223a9_085
not annotated","digesta","tissue","-1.28 *",15.5283148007861
"1439","all","type","digesta_v_tissue","RP_neg_719_49451a11_551",NA,NA,"good_msms",-5.62102050267749,0.00245683533539389,"RP_neg_719_49451a11_551
not annotated","digesta","tissue","-5.62 **",19.9301392836462
"1440","all","type","digesta_v_tissue","RP_neg_721_42883a9_054",NA,NA,"good_msms",-1.53920591046736,0.00789969451092823,"RP_neg_721_42883a9_054
not annotated","digesta","tissue","-1.54 **",18.2391949613337
"1441","all","type","digesta_v_tissue","RP_neg_723_38147a9_809",NA,NA,"good_msms",-1.94756615612977,0.00292948004460388,"RP_neg_723_38147a9_809
not annotated","digesta","tissue","-1.95 **",20.0892828540615
"1442","all","type","digesta_v_tissue","RP_neg_725_39569a10_087",NA,NA,"good_msms",-2.28406120636694,0.00758264527802228,"RP_neg_725_39569a10_087
not annotated","digesta","tissue","-2.28 **",18.040464684791
"1443","all","type","digesta_v_tissue","RP_neg_728_15204a2_967",NA,NA,"good_msms",-7.47675685123409,0.00020087828629562,"RP_neg_728_15204a2_967
not annotated","digesta","tissue","-7.48 ***",18.3066588950583
"1444","all","type","digesta_v_tissue","RP_neg_728_54645a11_206",NA,NA,"good_msms",-2.74878576598782,0.000941957059736927,"RP_neg_728_54645a11_206
not annotated","digesta","tissue","-2.75 ***",18.6977688963917
"1445","all","type","digesta_v_tissue","RP_neg_729_51556a11_799",NA,NA,"good_msms",-6.10375812011256,9.70480840321648e-05,"RP_neg_729_51556a11_799
not annotated","digesta","tissue","-6.1 ***",16.6179280455943
"1446","all","type","digesta_v_tissue","RP_neg_731_30695a6_53",NA,NA,"good_msms",5.31179585479233,0.000347204990313439,"RP_neg_731_30695a6_53
not annotated","digesta","tissue","5.31 ***",20.6173887256553
"1447","all","type","digesta_v_tissue","RP_neg_735_46887a9_565",NA,NA,"good_msms",-1.87520087794462,0.00916100364788303,"RP_neg_735_46887a9_565
not annotated","digesta","tissue","-1.88 **",14.1826640803289
"1448","all","type","digesta_v_tissue","RP_neg_742_16882a3_732",NA,NA,"good_msms",-8.10348361293658,0.00115462153946316,"RP_neg_742_16882a3_732
not annotated","digesta","tissue","-8.1 **",18.5703946206115
"1449","all","type","digesta_v_tissue","RP_neg_750_43542a9_852",NA,NA,"good_msms",-1.0741391398978,0.0146626002273019,"RP_neg_750_43542a9_852
not annotated","digesta","tissue","-1.07 *",17.6184225584419
"1450","all","type","digesta_v_tissue","RP_neg_757_54651a12_278",NA,NA,"good_msms",-7.6624251913199,0.00821481581811006,"RP_neg_757_54651a12_278
not annotated","digesta","tissue","-7.66 **",17.0125715526323
"1451","all","type","digesta_v_tissue","RP_neg_758_54169a11_342",NA,NA,"good_msms",-6.51856473612199,0.000571571209774944,"RP_neg_758_54169a11_342
not annotated","digesta","tissue","-6.52 ***",20.0651856276712
"1452","all","type","digesta_v_tissue","RP_neg_760_55774a11_534",NA,NA,"good_msms",-8.57885325492417,0.000446631752494446,"RP_neg_760_55774a11_534
not annotated","digesta","tissue","-8.58 ***",19.8131747365782
"1453","all","type","digesta_v_tissue","RP_neg_769_5014a12_921",NA,NA,"good_msms",-5.90774374355683,0.0094171209093666,"RP_neg_769_5014a12_921
not annotated","digesta","tissue","-5.91 **",17.5778489041285
"1454","all","type","digesta_v_tissue","RP_neg_771_44611a9_565",NA,NA,"good_msms",-1.58693262967069,0.0404896191460735,"RP_neg_771_44611a9_565
not annotated","digesta","tissue","-1.59 *",13.281483160162
"1455","all","type","digesta_v_tissue","RP_neg_777_39264a7_184",NA,NA,"good_msms",4.87296748976727,5.52769919190794e-05,"RP_neg_777_39264a7_184
not annotated","digesta","tissue","4.87 ***",18.9201654625479
"1456","all","type","digesta_v_tissue","RP_neg_785_33832a7_168",NA,NA,"good_msms",3.73521671900442,0.000603671693239431,"RP_neg_785_33832a7_168
not annotated","digesta","tissue","3.74 ***",17.9322991813079
"1457","all","type","digesta_v_tissue","RP_neg_792_57581a10_243",NA,NA,"good_msms",1.58016452350181,0.0179321738187854,"RP_neg_792_57581a10_243
not annotated","digesta","tissue","1.58 *",20.0652900564952
"1458","all","type","digesta_v_tissue","RP_neg_793_43762a9_136",NA,NA,"good_msms",-1.45591266545455,0.0476419580227115,"RP_neg_793_43762a9_136
not annotated","digesta","tissue","-1.46 *",16.5260220068867
"1459","all","type","digesta_v_tissue","RP_neg_818_24493a1_435",NA,NA,"good_msms",6.43268926955733,9.60270515456831e-05,"RP_neg_818_24493a1_435
not annotated","digesta","tissue","6.43 ***",17.4334729705462
"1460","all","type","digesta_v_tissue","RP_neg_820_37885a8_239",NA,NA,"good_msms",-1.21104273962127,0.0388218346840924,"RP_neg_820_37885a8_239
not annotated","digesta","tissue","-1.21 *",10.2909448949163
"1461","all","type","digesta_v_tissue","RP_neg_823_55695a11_985",NA,NA,"good_msms",-6.83944576655685,2.22602489022229e-06,"RP_neg_823_55695a11_985
not annotated","digesta","tissue","-6.84 ***",18.4708223234503
"1462","all","type","digesta_v_tissue","RP_neg_826_59644a10_508",NA,NA,"good_msms",1.80535109402172,1.58979386441046e-05,"RP_neg_826_59644a10_508
not annotated","digesta","tissue","1.81 ***",19.7524537384923
"1463","all","type","digesta_v_tissue","RP_neg_835_4491a9_005",NA,NA,"good_msms",-1.98008500005944,0.00982527467376027,"RP_neg_835_4491a9_005
not annotated","digesta","tissue","-1.98 **",13.6807515883167
"1464","all","type","digesta_v_tissue","RP_neg_857_15222a1_433",NA,NA,"good_msms",6.48265060328365,0.000448095512869133,"RP_neg_857_15222a1_433
not annotated","digesta","tissue","6.48 ***",16.9760154373983
"1465","all","type","digesta_v_tissue","RP_neg_901_39844a7_15",NA,NA,"good_msms",5.05671166676278,8.08954223334528e-05,"RP_neg_901_39844a7_15
not annotated","digesta","tissue","5.06 ***",19.8705690744413
"1466","all","type","digesta_v_tissue","RP_neg_905_56421a10_095",NA,NA,"good_msms",-6.07025663962542,0.00639665294064851,"RP_neg_905_56421a10_095
not annotated","digesta","tissue","-6.07 **",22.0780942581015
"1467","all","type","digesta_v_tissue","RP_neg_931_57745a10_099",NA,NA,"good_msms",-2.12199262678583,0.00200880067858467,"RP_neg_931_57745a10_099
not annotated","digesta","tissue","-2.12 **",16.5245810799075
"1468","all","type","digesta_v_tissue","RP_neg_935_5614a14_808",NA,NA,"good_msms",-8.60110587892595,0.0397723402664257,"RP_neg_935_5614a14_808
not annotated","digesta","tissue","-8.6 *",19.3678597489135
"1469","all","type","digesta_v_tissue","RP_neg_947_6106a10_094",NA,NA,"good_msms",-1.61064665545221,0.0138581763850709,"RP_neg_947_6106a10_094
not annotated","digesta","tissue","-1.61 *",21.0522083900198
"1470","all","type","digesta_v_tissue","RP_neg_955_4903a8_95",NA,NA,"good_msms",-1.96252184221211,0.0462276902078314,"RP_neg_955_4903a8_95
not annotated","digesta","tissue","-1.96 *",15.1931239081015
"1471","all","type","digesta_v_tissue","RP_neg_957_70374a10_418",NA,NA,"good_msms",-2.96430299049267,0.00182987426922711,"RP_neg_957_70374a10_418
not annotated","digesta","tissue","-2.96 **",15.534296578358
"1472","all","type","digesta_v_tissue","RP_neg_961_61005a11_755",NA,NA,"good_msms",-8.73003983168373,0.00025505873820052,"RP_neg_961_61005a11_755
not annotated","digesta","tissue","-8.73 ***",18.5716655203215
"1473","all","type","digesta_v_tissue","RP_neg_963_62604a12_064",NA,NA,"good_msms",-7.1933908595982,0.0157055918978969,"RP_neg_963_62604a12_064
not annotated","digesta","tissue","-7.19 *",17.5314593965094
"1474","all","type","digesta_v_tissue","RP_neg_985_61072a11_566",NA,NA,"good_msms",-8.84519713776506,0.000213969569322883,"RP_neg_985_61072a11_566
not annotated","digesta","tissue","-8.85 ***",19.2555315453341
"1475","all","type","digesta_v_tissue","RP_neg_999_64136a10_207",NA,NA,"good_msms",2.33551250223794,0.0476013382759822,"RP_neg_999_64136a10_207
not annotated","digesta","tissue","2.34 *",21.1038040257682
"1476","all","type","digesta_v_tissue","RP_neg_1006_64471a8_952",NA,NA,"good_msms",-2.83363600923003,0.0417080200562605,"RP_neg_1006_64471a8_952
not annotated","digesta","tissue","-2.83 *",18.8827044747233
"1477","all","type","digesta_v_tissue","RP_neg_1011_51538a8_823",NA,NA,"good_msms",-1.70819410016102,0.0291146002800169,"RP_neg_1011_51538a8_823
not annotated","digesta","tissue","-1.71 *",16.5077429596712
"1478","all","type","digesta_v_tissue","RP_neg_1013_5343a8_908",NA,NA,"good_msms",-2.58096651496602,0.0370749333829451,"RP_neg_1013_5343a8_908
not annotated","digesta","tissue","-2.58 *",15.8651079708016
"1479","all","type","digesta_v_tissue","RP_neg_1019_61029a9_937",NA,NA,"good_msms",1.73596498773626,0.00181440852953923,"RP_neg_1019_61029a9_937
not annotated","digesta","tissue","1.74 **",16.8496143317286
