"","category","contrast","MAG","lowest","taxonomy","log2FoldChange","padj","baseMean"
"478","dev_stage","control_v_pre-weaning","MAG105","g__CAG-590 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590",-2.53573545362046,0.28534618477331,291682.232548742
"479","dev_stage","control_v_pre-weaning","MAG106","s__Alloprevotella sp004552155","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155",0.716491782694686,0.71116749316613,3326025.16934977
"480","dev_stage","control_v_pre-weaning","MAG107","g__Paraprevotella","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella",-0.882650382704633,0.71116749316613,112893.615748979
"481","dev_stage","control_v_pre-weaning","MAG108","s__CAG-194 sp000432915","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915",-4.23792379058813,0.033094348943157,184799.006888483
"482","dev_stage","control_v_pre-weaning","MAG109","s__SFTJ01 sp004563195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004563195",-1.98044371309542,0.426371280721344,166210.036722543
"483","dev_stage","control_v_pre-weaning","MAG110","g__Bacteroides_F","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F",1.1709754135779,0.657318607905743,59896.7880803282
"484","dev_stage","control_v_pre-weaning","MAG111","s__Faecalibacterium sp900539885","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885",-3.29473961501264,0.0480777543591938,42922.4026890805
"485","dev_stage","control_v_pre-weaning","MAG112","g__Faecousia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia",-4.3765186103959,NA,57842.610100214
"486","dev_stage","control_v_pre-weaning","MAG113","g__Prevotella (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",-3.09680339603761,0.0679549539182269,436000.952992532
"487","dev_stage","control_v_pre-weaning","MAG114","g__Eubacterium_R (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R",1.56848937762053,0.461610297847998,100600.084007104
"488","dev_stage","control_v_pre-weaning","MAG115","g__COE1 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",-0.547958518590173,0.726341874221122,115258.784502552
"489","dev_stage","control_v_pre-weaning","MAG116","s__Agathobacter sp900550545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900550545",-1.9525052876317,NA,72338.5929773303
"490","dev_stage","control_v_pre-weaning","MAG117","g__UBA7867 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-4.8908008590943,0.00612362257748037,6146.44474400773
"491","dev_stage","control_v_pre-weaning","MAG118","g__Ornithospirochaeta (1)","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta",-5.39756370005515,2.95880286817319e-06,204611.379674002
"492","dev_stage","control_v_pre-weaning","MAG119","g__CAG-873","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873",-1.05805520817276,0.629440058966701,6631.12751886696
"493","dev_stage","control_v_pre-weaning","MAG120","g__Wujia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia",-0.730297195269323,0.746320073201199,20720.1318675395
"494","dev_stage","control_v_pre-weaning","MAG121","s__Alloprevotella sp004556745","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004556745",-0.60469407967211,0.71116749316613,852392.098735157
