,X1_hostT
TNIK,0.005892220698368589
LOC106507999,0.0820401047809211
PLD1,0.21317431369092268
FNDC3B,0.003449145170724824
GHSR,-0.04505901537068809
TNFSF10,0.043600883098904045
NCEH1,0.0238587268094152
ECT2,-0.1394196771129875
SPATA16,-0.04775822046797854
NLGN1,-0.14971130546559322
NAALADL2,-0.14924146383204803
LOC106505747,-0.047758220467978535
TBL1XR1,-0.11564030242170012
LOC106505748,0.1194114295290522
LOC106505749,0.12951826962337182
KCNMB2,-0.14430528610642998
ZMAT3,-0.03908409770395094
PIK3CA,0.02335506316515351
KCNMB3,-0.05145461353915806
LOC100621400,-0.0691049744675977
ZNF639,0.07560046969177853
LOC110256374,0.023927789298161875
MFN1,-0.12749022083979
GNB4,-0.10906103215504057
ACTL6A,-0.10734726717097132
MRPL47,-0.15772382717461278
NDUFB5,0.16620155721332716
USP13,-0.0013196634831518367
PEX5L,0.1800805044933261
LOC102167959,-0.07213358773100861
TTC14,-0.11211399810346973
CCDC39,0.23862085145085518
FXR1,0.0637830110104828
DNAJC19,-0.012501294453502676
SOX2,0.16972541073658268
LOC102159599,-0.01777485394766766
LOC110256235,-2.748831739664758e-32
LOC106508004,-0.06998457344257843
LOC106508003,-0.020098457773776862
ATP11B,-0.04028574837048257
LOC100155468,0.10695143051994649
DCUN1D1,-0.21205473762697774
LOC100624406,0.1323420256380825
MCCC1,-0.1814828915768544
LAMP3,-0.229293089768513
MCF2L2,0.14075487417166505
B3GNT5,-0.053939350556630586
LOC100624963,0.04623018028520098
KLHL6,0.12645580893990985
LOC110256375,-2.748831739664758e-32
LOC106504853,0.23862085145085518
LOC106504926,-0.04775822046797854
KLHL24,0.07069398834787023
YEATS2,0.13779945796668594
MAP6D1,0.14258177396216107
PARL,-0.2050430610435081
ABCC5,0.05454478894770364
LOC100156142,0.15324018370222023
LOC102163598,0.043696582028615726
EIF2B5,0.12353248929304712
DVL3,-0.01626149624921884
AP2M1,0.09862326751549774
ABCF3,-0.013080195685680918
MIR1224,-0.14360521689785405
ALG3,-0.2255422573982351
ECE2,0.10804978689447019
CAMK2N2,-0.0468466491444748
PSMD2,0.14868662233127264
EIF4G1,0.006649197212539024
FAM131A,-0.050821802794937615
CLCN2,0.080018258766232
POLR2H,-0.15176708489967997
THPO,-0.038004422261233434
CHRD,-0.14381763577204917
LOC110256575,-0.12745401182336283
EPHB3,0.056463083355465876
LOC110256376,0.11947719380473294
MAGEF1,0.03992337863171912
VPS8,0.15592463350198163
C13H3orf70,-0.10966931846493304
EHHADH,-0.1372160438471598
MAP3K13,-0.09760324438941917
TMEM41A,-0.03156313977955919
LIPH,0.02331948008267906
SENP2,-0.07674436925311948
IGF2BP2,-0.04609809926361791
TRA2B,0.009790759050747888
LOC110256379,0.08971335717259274
ETV5,0.0009727879946569082
DGKG,-0.2116461973641069
LOC110256381,-0.08584864100169734
LOC106507401,-0.06275572932895962
CRYGS,-0.06719251916442645
TBCCD1,0.09567496478007702
LOC110256382,0.016058444562779536
DNAJB11,0.03728244115093482
AHSG,-0.04775822046797855
FETUB,-2.748831739664758e-32
HRG,-0.18810662006719103
KNG1,0.09653153926858576
EIF4A2,-0.21916651048208052
RFC4,-0.16895228683922214
ADIPOQ,-0.04799302202273281
LOC102158991,0.07635641129538528
ST6GAL1,0.10979292500499499
LOC100519216,0.0168844342410786
MASP1,0.13701740138323568
LOC110256383,-2.748831739664758e-32
LOC110256384,-0.04684664914447479
LOC110256386,-0.04684664914447479
RTP4,0.21083137228588655
SST,-0.09392727974185121
BCL6,-0.009485001841953465
LOC106508008,-0.047758220467978535
LOC106508010,-0.07778545885590257
LOC106508361,-0.07072900910267899
LOC110256388,-2.748831739664758e-32
LOC106508360,0.1744704920688748
LPP,-0.21164117668354837
TPRG1,-0.10646372873233231
LOC106505765,-0.160870959258479
TP63,-0.046846649144474777
P3H2,-0.014500916151899801
CLDN1,-0.07248472523899954
IL1RAP,-0.07791644605959358
OSTN,0.039770293326664805
CCDC50,-0.12415843944963506
LOC110256389,0.13919991063010417
FGF12,-0.0668536569582153
MB21D2,0.0068309774876988555
ATP13A5,-0.04684664914447477
ATP13A4,-2.748831739664758e-32
OPA1,-0.19259493228740204
LOC110256560,-0.04775822046797855
LOC102164131,0.1237156118821652
HES1,0.11848159219179158
LOC110256390,-0.008803938504496713
LRRC15,-0.039059783536706694
ATP13A3,-0.2465781056518339
TMEM44,0.07420411912587621
LSG1,-0.019082751853002494
FAM43A,-0.010109472636665631
LOC110256392,-0.05495215301445003
LOC110256393,-0.04775822046797854
LOC110256395,-0.11390353959800414
XXYLT1,-0.11944471121091305
ACAP2,0.1264091786842766
PPP1R2,-0.07813375129662023
APOD,-0.23401203989555663
BDH1,0.1094539630382082
LOC106505771,0.23161610696321372
LOC110256399,0.20743603671301808
DLG1,-0.08035971492831966
MELTF,-0.19291699021879816
LOC110256401,-0.12745401182336283
PIGZ,-0.18833862341774701
NCBP2,0.00985261806578372
SENP5,-0.02521192720547245
PAK2,-0.20943622600678352
PIGX,-0.04117896705951562
CEP19,-0.1053491803776478
NRROS,0.05612468126074602
LOC110256402,-2.748831739664758e-32
FBXO45,-0.043311301779695464
WDR53,-0.1614620729164657
RNF168,0.058063155569824956
UBXN7,0.006042178820712563
TM4SF19,-0.06415430894770853
TCTEX1D2,-0.11238735158033347
PCYT1A,0.07224467913363856
SLC51A,0.006388130922806608
ZDHHC19,0.1650898100548598
LOC100512560,-0.14868490282957267
TFRC,-0.09331894891583606
TNK2,0.15336969833911016
MUC4,0.005517000343383045
MUC20,0.1682262333220114
RUBCN,0.07126277399472526
FYTTD1,-0.06257205068279957
LRCH3,-0.21578648373153286
IQCG,-0.046846649144474777
RPL35A,0.1370393447642221
LMLN,0.07289908399411554
OSBPL11,0.03360768318150176
SNX4,-0.14661516201884434
ZNF148,0.04786056419583008
SLC12A8,0.04848351450074982
HEG1,-0.03850180718972733
MUC13,-0.021658337019751825
ITGB5,0.023228381994844553
UMPS,0.06034964448692161
KALRN,0.10055846927153371
LOC110256525,-0.05954478014110692
LOC106505780,-0.10945232484750218
ROPN1,-0.014642870480037637
CCDC14,-0.07325943706020624
MYLK,-0.19961276559456181
LOC102157484,0.06576506698765454
HACD2,0.03562440900369733
LOC110256412,-0.008803938504496706
ADCY5,-0.11050959075664879
LOC106505785,-0.06150028624985277
LOC110256413,-0.05254261972242424
SEC22A,0.19538254079439044
PDIA5,-0.22818350311122879
LOC102158829,-0.04775822046797855
SEMA5B,-0.12745401182336283
DIRC2,0.05323567525887174
LOC106505786,-0.16628789337229657
HSPBAP1,-0.06052966882694437
PARP14,0.12055227506017838
LOC100520273,0.10181990522599903
DTX3L,0.15283986153999474
PARP9,0.14359477930676848
KPNA1,-0.01813781486801963
LOC106505418,0.0656532855130966
WDR5B,-0.08267611258769844
FAM162A,0.0866345937487014
CCDC58,-0.23698858551749752
LOC396866,-0.08786434605974128
LOC396867,0.13222560638258263
CASR,-0.07328115657523722
CD86,-0.15009910608981653
ILDR1,-0.05782758435159946
SLC15A2,-0.16618047669730046
EAF2,0.014694443072516772
IQCB1,-0.15788836093736316
GOLGB1,0.1309258286450136
HCLS1,-0.19228607921244295
FBXO40,-0.08225283671022393
ARGFX,-0.008803938504496709
LOC110256414,-0.10867521166765284
POLQ,-0.12136663991683354
STXBP5L,-0.19190650388693323
GTF2E1,-0.21412729745845346
RABL3,0.2177372894943776
HGD,0.23862085145085518
LOC102162379,-0.06728274157466607
NDUFB4,0.24126929302882935
FSTL1,-0.06625206548484724
LRRC58,-0.21210750628637848
GPR156,-0.060626153084763934
GSK3B,-0.1872720548577341
NR1I2,0.18494158228189683
MAATS1,-0.0763051499734334
COX17,0.04246774915581117
POPDC2,-0.19541597480296558
ADPRH,-0.05903484039045705
CD80,0.11483699738441734
TIMMDC1,-0.21637019116122996
POGLUT1,0.05608695229229165
TMEM39A,-0.18317686763208077
ARHGAP31,-0.02973853449916493
B4GALT4,0.028766612838254386
UPK1B,-0.10013578603364465
IGSF11,-0.16399920552370162
LOC110256420,-0.04775822046797854
LOC110256528,0.01867103380509548
LSAMP,-0.14479662517625297
LOC110256529,0.06281448270436256
GAP43,-0.18645111339439002
SEM1_1,-0.17206419292159375
LOC106505799,-0.024437236959585926
ZBTB20,-0.050682338280891776
TIGIT,-0.08796176344660066
QTRT2,0.04857303688595832
CCDC191,-0.21527030336945852
LOC110256544,0.21286443457662063
ZDHHC23,0.06261111578574549
GRAMD1C,0.22256095958580385
ATP6V1A,0.019217687127610142
NAA50,-0.049296990018890374
USF3,-0.14921886445678395
LOC110256422,-0.12745401182336283
SIDT1,-0.1285217805237822
LOC110256423,0.01982542684722896
SPICE1,-0.02155042856979604
CFAP44,-0.20716265441929396
BOC,-0.0789958010331328
LOC106505804,-0.09532248306427273
GTPBP8,0.02360414227439344
NEPRO,-0.057840913633710626
CD200R1,-0.21642593236693583
CD200R1L,-0.18487926463576101
LOC106505808,-0.04914603381157985
LOC102163929,0.03387323717445181
LOC100156381,-0.05569497898150738
CCDC80,-0.050611338873916084
SLC35A5,-0.2479748844092723
ATG3,-0.12276030178945577
BTLA,-0.04775822046797855
LOC102163705,0.08138839251885296
CD200,-0.04706095976917776
LOC100517427,0.11697623249352962
SLC9C1,-0.18257382703334488
GCSAM,-0.18736953733533368
C13H3orf52,-0.017649174712519363
TMPRSS7,0.018342618784462875
TAGLN3,-0.23356549520506903
ABHD10,0.04442200347148653
PHLDB2,0.045817748694625696
PLCXD2,0.080669081136065
CD96,0.016172351277749887
ZBED2,0.21765388184065618
NECTIN3,-0.17974590799844242
DPPA4,-0.04775822046797855
DPPA2,-0.07087705827215138
LOC110256429,-0.05490600421340658
MORC1,-0.20888010735962848
LOC100620198,-0.23830622446044158
RETNLB,-0.004746911435772126
DZIP3,0.1659386878335886
KIAA1524,-0.10703423473895932
MYH15,-0.03866546812821445
HHLA2,0.06158622875895152
IFT57,-0.21957376013019314
LOC106505814,-0.09657918270489121
CD47,-0.2044916256374522
LOC106505815,-0.12644289203354722
LOC106505816,-0.16804294396743252
LOC106505818,0.19730528264834762
BBX,-0.04323008573106668
LOC102157687,-0.06629606819602754
LOC102158095,-0.04684664914447479
LOC100519871,-0.06990180462493815
CBLB,0.09975172376526543
LOC110256435,0.01882932579396393
ALCAM,-0.016979559926825205
LOC110256436,-0.14540076786130604
LOC110256437,-0.04684664914447478
ZPLD1,-0.036393401151348315
LOC110256438,0.04369658202861573
LOC102162881,-0.14359218871690005
NFKBIZ,0.021970874860145775
NXPE3,-0.14342534559488807
CEP97,-0.20335839676749518
RPL24,0.029583024456291157
ZBTB11,-0.2048334741364352
PCNP,-0.14063599308436572
TRMT10C,-0.20325915345496637
SENP7,-0.23447586171424833
IMPG2,-0.08076228821043857
ABI3BP,-0.008963147059600898
TFG,0.13742001965167439
ADGRG7,0.1199474081380037
TMEM45A,-0.08075746535905198
TOMM70,0.10803034635526429
NIT2,0.07822305570272414
TBC1D23,-0.17336756626780792
LOC100524713,-0.07245193022103529
CMSS1,-0.16824446536463936
FILIP1L,-0.05598613221693984
COL8A1,0.04895929183394304
DCBLD2,-0.17938644354379676
ST3GAL6,0.0035714214852889253
CPOX,-0.11654592266549116
GPR15,0.10792183897387232
CLDND1,-0.024456844987530812
GABRR3,-0.14465261282654343
RIOX2,-0.24501316346980018
CRYBG3,-0.22792593504355158
ARL6,-0.17558266019838398
EPHA6,-0.12745401182336283
LOC110256450,0.18805794850116386
NSUN3,-0.25100058665111
LOC102166963,-0.22514679799789722
ARL13B,-0.18650194493206546
STX19,-0.075839072341809
PROS1,-0.044823983317562044
EPHA3,-0.06418327260068887
LOC110256451,-0.12745401182336286
LOC100738961,-2.748831739664758e-32
C13H3orf38,-0.10916672002076032
ZNF654,-0.13335513007894742
CGGBP1,0.12321362466545967
HTR1F,0.10194824401777593
POU1F1,-0.16811983548462966
CHMP2B,-0.006766903325002679
VGLL3,-0.16061702592366242
CADM2,-0.2288111783288628
LOC110256458,-0.046846649144474777
GBE1,0.0868055722954649
LOC106505825,0.23387655066716057
ROBO1,-0.023817062740342607
LOC102160577,-2.748831739664758e-32
ROBO2,-0.11589473561194723
LIPI,-0.07324573733395888
RBM11,0.1039411590100988
LOC100152428,-0.06671156708004954
HSPA13,-0.1867936513040853
LOC102161811,-0.04121633845435631
SAMSN1,-0.12973227793810066
NRIP1,0.03427820985639246
LOC106505836,-0.047758220467978535
USP25,0.2111812429650361
LOC106508546,0.11377004311274272
CXADR,0.10228489310633351
BTG3,-0.1850319702472672
C13H21orf91,-0.18090949440630408
CHODL,-0.032302267106132314
TMPRSS15,0.2097020671678111
NCAM2,-0.09252283260062043
LOC106505840,-0.04775822046797853
MRPL39,0.026128511419004866
LOC100621445,-0.09804290320356325
JAM2,0.01792817627273055
ATP5J,0.15652895667613945
GABPA,-0.12172431807428793
APP,-0.23463285786073537
LOC110256540,-0.14379931529416712
CYYR1,0.015433018090544412
LOC102161036,-0.12677134847505303
ADAMTS1,0.07816411062979631
LOC110256366,-0.05145461353915806
LOC110256469,0.016266090465314714
ADAMTS5,-0.05038061425987363
LOC102158685,-0.1386671970514474
LOC106505844,0.0428098819673145
N6AMT1,-0.05122099641345333
LTN1,-0.09073180450519772
RWDD2B,-0.221901856349193
USP16,-0.032749995075058456
CCT8,-0.17498796026347313
MAP3K7CL,-0.16729966532709006
BACH1,-0.014665902427483182
GRIK1,-0.16595340286203866
LOC100625168,-2.748831739664758e-32
TIAM1,-0.14318453381766716
LOC110256474,-0.07800336577897973
SOD1,-0.08293605423737875
SCAF4,0.09570438966915953
HUNK,-0.1643098492100432
MIS18A,-0.07452849475127646
MRAP,-0.04684664914447478
URB1,-0.22791216587559135
EVA1C,0.2049665961225543
C13H21orf59,-0.05471828755396939
SYNJ1,-0.16270364627780998
PAXBP1,0.0011293085133939201
C13H21orf62,-0.04775822046797855
OLIG2,-0.043406976670907295
OLIG1,-0.11212725250875705
LOC110256370,-0.04684664914447479
IFNAR2,-0.09087857494994704
IL10RB,0.15936326725830655
IFNAR1,-0.18194866175904892
IFNGR2,0.1572461611923498
TMEM50B,0.09975731616478418
DNAJC28,-0.018353618315179135
GART,-0.20911192731986533
SON,-0.012583145620139971
DONSON,0.13475617423893613
CRYZL1,-0.0906467928331763
ITSN1,0.16169777149660275
ATP5O,-0.09680019137646484
LOC102164637,-0.2319585772692329
LOC106508031,-0.10078734911121182
MRPS6,-0.1659623923692821
SLC5A3,-0.12075831908517706
LOC106508033,-0.1468498602085886
KCNE2,0.045618533791848284
SMIM11A,-0.2358441836124918
C13H21orf140,-0.04775822046797855
KCNE1,0.07757694343493915
RCAN1,0.1702692812213943
LOC106508034,-0.2171107831275284
CLIC6,-0.12304852305066151
RUNX1,-0.035381095251399645
LOC106508030,-0.051454613539158055
LOC106505851,-0.04775822046797854
SETD4,-0.2176126022553443
LOC100622246,0.15739498855936093
CBR1,-0.09454651608308037
LOC110256481,-0.008803938504496706
LOC110256483,0.0010239348033229956
CBR3,-0.025235821398183894
DOPEY2,0.17151958290934513
MORC3,0.09306573069779793
CHAF1B,-0.22178950026985958
LOC106505859,0.16527476303085392
CLDN14,-0.0636907300370611
LOC110256439,-0.05145461353915805
SIM2,-0.1545233344547711
HLCS,0.022068856328334503
LOC110256485,-0.2016351913038803
RIPPLY3,-0.008803938504496706
PIGP,-0.23655115557982767
TTC3,-0.015138212878532759
DSCR3,-0.14835292976125702
DYRK1A,-0.11483085965138894
KCNJ6,-0.16533561730568963
KCNJ15,-0.03769992643962726
ERG,-0.05013111895072781
ETS2,0.004074230982395413
LOC110256489,0.11053267867929642
PSMG1,-0.15066157661802246
BRWD1,0.0979132777323011
HMGN1,0.1140694150633387
WRB,-0.17081820970251738
LCA5L,-0.04775822046797855
SH3BGR,-0.24009711167261966
LOC110256490,0.2304074837058462
B3GALT5,0.08776033939117378
LOC102166913,0.1543511668242562
IGSF5,0.00555538938566465
PCP4,-0.2071041804106473
DSCAM,-0.13429180013425449
LOC110256553,-0.007816952584642073
LOC110256551,-0.022553675341690907
LOC110256552,-0.07083635467775584
LOC110256492,0.02302017925481513
BACE2,0.09610950219117825
FAM3B,0.11755069792311693
MX2,0.20600365631249237
LOC102159603,0.14833339275760682
MX1,0.23119691933398004
TMPRSS2,0.21524736823527824
LOC102160207,0.1756246159923329
LOC100518807,0.13212383294048355
RIPK4,0.14376382946055594
LOC110256284,-0.04442773992335941
PRDM15,0.07006434778982101
C2CD2,0.0243485228596677
ZBTB21,0.100348217676923
LOC110256493,-0.04775822046797854
UMODL1,-0.1642496789581394
ABCG1,-0.06378055254699155
TFF3,0.11671809168026244
TFF2,0.03598860650983961
TFF1,-0.04272901660217823
TMPRSS3,0.16779062371594822
UBASH3A,0.10131080929445907
LOC110256494,-0.18561619634570875
RSPH1,0.2386208514508552
SLC37A1,-0.04350011472003136
PDE9A,0.21353225080721816
LOC110256496,-0.07682848298508682
WDR4,-0.2288343699818065
LOC106505505,-0.12745401182336283
NDUFV3,-0.09186673855372096
LOC110256373,-2.748831739664758e-32
PKNOX1,0.19486940785377804
CBS,-0.00692662467604839
U2AF1,-0.20299365414925413
LOC110256285,-2.748831739664758e-32
LOC110256500,0.04369658202861572
SIK1,-0.1118342308509028
HSF2BP,-0.10347655419280989
RRP1B,0.05810001886280196
PDXK,-0.02036557717317926
CSTB,0.16009439734283518
RRP1,0.21124841420856066
AGPAT3,0.0811822860535897
TRAPPC10,0.14584087508122429
PWP2,0.009100506393092803
LOC102157424,0.05893126787471222
C13H21orf33,0.040646674408357966
ICOSLG,0.09600099447572416
DNMT3L,-0.2500036605576806
AIRE,0.1399291575809244
PFKL,0.12523350943687345
C13H21orf2,0.05848646245691706
LOC102158266,-0.008803938504496709
TRPM2,0.044175443075852194
LOC110256556,-0.07328115594888135
LRRC3,0.17432504285536576
TSPEAR,-0.01120359802522368
LOC100623490,0.23862085145085513
LOC100623597,0.23862085145085513
UBE2G2,-0.018473137903244452
SUMO3,0.20815309412266056
PTTG1IP,0.22840849927515344
ITGB2,0.17137782397983725
FAM207A,0.026990696188722463
LOC110256558,0.20316002671238956
ADARB1,-0.05560872235875055
POFUT2,0.1373826081685967
COL18A1,0.06431627089523824
SLC19A1,0.22257401943600524
PCBP3,-0.03263686422604355
LOC106508047,-0.04775822046797854
LOC100623720,0.19871592914487146
CDK20,-0.10348846559187215
LOC110256681,-2.748831739664758e-32
SPIN1,0.05455016353590868
NXNL2,0.12829931841116787
S1PR3,-0.16307501928812046
SHC3,-0.01934435599418434
LOC110256887,-0.1164876011808505
CKS2,0.03560462898353123
LOC102165122,-0.24653439849128075
SECISBP2,0.01633416340934729
SEMA4D,0.12480758745660381
GADD45G,0.06604694834093042
LOC106505879,-0.14176649279538375
LOC110256643,-0.0468466491444748
DIRAS2,-0.048580964014774956
SYK,-0.11870488443684088
AUH,0.16331459249633848
NFIL3,-0.04417092240180105
ROR2,0.06011100897296835
SPTLC1,-0.10609636352074377
GFRA2,-0.14115657229089756
LOC102166958,-0.04775822046797854
LOC100623270,0.07454855082734098
LOC100158108,-0.0023859196723975545
LPL,-0.24816360985529556
SLC18A1,0.11487861936032025
ATP6V1B2,-0.20740226958803806
LZTS1,-0.19918271049730712
LOC110256784,-0.008803938504496709
LOC102166756,-0.04684664914447477
GFRA2_1,0.1484424948539974
DOK2,-0.026301876805274883
XPO7,-0.14763758871234142
NPM2,0.1963194220197692
DMTN,0.03038430108584691
LOC110256690,0.23862085145085513
FAM160B2,0.22264923432399797
NUDT18,0.03195527706010402
HR,0.08665545680993611
REEP4,0.0934264733936808
LGI3,0.09941879797328877
SFTPC,-0.05145461353915806
BMP1,0.1395940782814128
LOC110256603,0.054431249703227824
PHYHIP,0.04007967350915495
MIR320,-0.04684664914447478
POLR3D,0.06493746036219777
PIWIL2,0.05707634749647847
SLC39A14,0.2473619975121468
PPP3CC,-0.039532269970669914
SORBS3,0.03937687842794055
PDLIM2,0.1303940405405137
CCAR2,0.04755129703499564
BIN3,0.21013522869088583
EGR3,0.20046598386583198
PEBP4,0.058063276684968426
LOC110256619,-0.1020586136473866
RHOBTB2,0.07741522583167104
LOC100624226,0.04665657313436185
LOC106505885,0.08785747731631452
LOC100737977,-1.3304013052134467e-05
CHMP7,-0.022411661955454465
R3HCC1,0.1666770096024331
LOXL2,0.06327547200627093
ENTPD4,-0.0970671769721306
SLC25A37,0.01567260252215963
NKX3-1,-0.0035981136992140872
STC1,-0.07479528834292819
ADAM28,0.10926589412809172
ADAMDEC1,-0.0389902702890739
ADAM7,-0.19730476211706513
NEFM,0.16240496989082367
NEFL,-0.11207581080322944
DOCK5,0.13593990165105457
LOC110256828,-0.037652605498862304
GNRH1,0.18375550408922506
KCTD9,-0.2031482175333471
CDCA2,-0.12376177130388683
EBF2,0.023512140931601977
LOC106505895,0.23862085145085513
PPP2R2A,-0.04025198138852576
BNIP3L,0.017209298912978843
PNMA2,-0.052155042402691476
DPYSL2,-0.04911575598204109
ADRA1A,-0.0099606629329506
STMN4,-0.13875973639289843
TRIM35,-0.173586598259818
LOC110256728,-0.199450866620927
PTK2B,0.21327832930068857
CHRNA2,-0.17925358578720083
EPHX2,-0.1088867724038404
GULO,-0.143408815482428
CLU,0.14581599165890813
LOC106508065,0.2386208514508552
SCARA3,-0.1760516179685824
CCDC25,-0.1825642424127269
ESCO2,0.13378405461482265
PBK,-0.1973580367774596
SCARA5,0.006317208758536058
LOC110256888,-0.046846649144474777
NUGGC,0.046717579848389965
ELP3,0.07591278606372116
PNOC,-0.14372657530712565
ZNF395,-0.10635691700339153
LOC100153492,0.05649332257782856
FBXO16,-0.07803901756667236
FZD3,-0.196814694409898
EXTL3,-0.054790595704530466
INTS9,-0.2165322323935124
HMBOX1,0.06048933594307096
LOC110256610,-0.037676462476387174
KIF13B,-0.03744310981316459
LOC106505903,-2.748831739664758e-32
MSRA,-0.1889832211009978
LOC110256635,-2.748831739664758e-32
PRSS55,-0.03679772444277146
RP1L1,-0.046846649144474777
C14H8orf74,-0.12205183596671872
SOX7,0.07916829514577922
PINX1,0.060629060339351185
XKR6,0.19543090799400592
LOC110256702,-0.08642653452939568
MTMR9,-0.21814367436302906
TDH,-0.14525201418128628
FAM167A,-0.1411103614415845
LOC102162443,-0.1589804367618411
BLK,0.05158757628361354
LOC102167906,-0.046846649144474777
GATA4,-0.051454613539158034
NEIL2,-0.18238138607300858
FDFT1,0.2165133890234406
CTSB,0.1414859238153869
DEFB136,0.2386208514508552
GLRA3,-0.13192198828394858
ADAM29,-0.12745401182336283
HPGD,0.03782465510820718
CEP44,-0.16803291859447733
FBXO8,-0.15814465588671828
LOC100517194,-0.03569438479263935
HAND2,-0.22148496948722995
SCRG1,-0.14586312420251646
SAP30,0.03452830597909603
LOC106507243,-0.1463173972614786
HMGB2,-0.1367299402822289
GALNT7,-0.024106130668058962
GALNTL6,-0.15246121093846582
LOC110256613,0.053640434314677216
LOC110256616,0.19622198306763391
LOC110256614,0.1026555335670632
LOC110256615,-0.05145461353915806
LOC110256654,-2.748831739664758e-32
LOC110256746,-0.046846649144474777
AADAT,0.04369658202861572
MFAP3L,-2.748831739664758e-32
LOC102166040,-0.0768434245542889
LOC100158040,-0.19598360147142174
CLCN3,0.027402133548399432
NEK1,0.019976673479509655
SH3RF1,0.16993182471443818
CBR4,-0.24411084630284283
PALLD,-0.04062918856846001
LOC110256756,0.23862085145085518
DDX60,0.2125766269941578
LOC110256686,0.23862085145085513
LOC110256769,-2.748831739664758e-32
SPOCK3,-0.08733699370226333
LOC100154415,0.03899511245940818
LOC100153205,-0.04684664914447479
LOC102158190,0.009731766656322138
ZNF10,-0.20299779622939407
ZNF891,-0.04947312392198265
ZNF140,-0.16954882444248937
ZNF84,-0.10769299068652291
ZNF605,-0.1183772109656368
CHFR,0.17539564390742393
GOLGA3,0.1031210692960028
ANKLE2,-0.215948276619695
PGAM5,0.04215162490526156
PXMP2,0.0712642238545172
POLE,-0.21306582797087506
P2RX2,0.01879630024233922
LRCOL1,-0.12745401182336286
LOC110256741,-0.1274540118233628
FBRSL1,-0.1275495248920826
GALNT9,0.16708483289082263
NOC4L,-0.200199621282537
DDX51,0.03335575230167463
EP400,0.04252389702569685
PUS1,-0.167082958226613
ULK1,0.1863713712453846
MMP17,-0.2145621033339135
SFSWAP,0.06952169874328819
ADGRD1,-0.039319404158857235
RAN,-0.21006149501544485
STX2,-0.06691700699650772
LOC110256876,-2.748831739664758e-32
RIMBP2,0.07713267961290318
PIWIL1,0.0013634759917872524
FZD10,0.08623523388539062
TMEM132D,-0.14310664755140345
GLT1D1,-0.18854894600910332
SLC15A4,0.0019865597491451475
TMEM132C,-0.11385043317894318
LOC110256729,-0.06971982215583798
LOC102165372,0.20950968072173898
LOC106505915,-0.06494197272540662
TMEM132B,-0.17289048768391796
LOC110256813,-2.748831739664758e-32
AACS,-0.23967402409934496
BRI3BP,-0.07913422385128616
DHX37,-0.2048987707807164
TRNAD-GUC_21,0.16347698975151737
TRNAD-GUC_22,-2.748831739664758e-32
TRNAA-UGC_5,-0.04775822046797854
UBC,0.07680394970298572
SCARB1,0.06729864000156668
NCOR2,0.1685853385817224
RFLNA,0.13164330510949435
LOC110256597,-0.07599425950338215
ZNF664,0.01065683627392651
CCDC92,0.025838217792398237
DNAH10,0.08580687031267284
ATP6V0A2,-0.24725828861246613
TCTN2,0.13267649930559516
GTF2H3,-0.23479289143875154
EIF2B1,-0.15973402265404982
DDX55,-0.20990236563366155
TMED2,-0.22793776930899617
LOC102160998,-2.748831739664758e-32
RILPL1,-0.1789185246791285
SNRNP35,0.17083324134097605
RILPL2,-0.11638702865378586
KMT5A,-0.05064566054842086
SBNO1,0.018365406943468464
CDK2AP1,-0.19613672653143813
C14H12orf65,-0.09039033071879873
MPHOSPH9,-0.2477118198567348
PITPNM2,0.15149817099066487
ARL6IP4,0.09279905939833771
OGFOD2,-0.024479504253208578
ABCB9,0.007277105492835487
LOC106505925,0.07688366312157607
VPS37B,0.23447082071967157
HIP1R,-0.015129940086500274
CCDC62,-0.25144725189634853
DENR,-0.06181800323848823
HCAR2,-0.01805041472167422
KNTC1,0.03291778678773381
RSRC2,-0.05540101783362361
ZCCHC8,-0.1528260616000885
CLIP1,-0.07826916090135405
VPS33A,0.16487000511884853
DIABLO,-0.17399312419063323
LRRC43,0.04369658202861573
B3GNT4,-2.748831739664758e-32
IL31,-0.050057622620619385
LOC106505536,0.06644931386984848
MLXIP,0.01408213051467485
BCL7A,0.16733530774750108
WDR66,-0.0016767535969242561
PSMD9,-0.027049433938751172
HPD,-2.748831739664758e-32
SETD1B,0.025423660252786293
RHOF,0.16400049738716882
LOC110256740,0.09404138012515051
TMEM120B,0.088437306989116
MORN3,-0.0468466491444748
LOC106505926,-0.10663309560341575
ORAI1,-0.15644848001075284
KDM2B,-0.0030182329115938378
RNF34,-0.16995375401820328
LOC106505927,-0.046846649144474777
ANAPC5,-0.0002404248830990205
CAMKK2,-0.16160730171060292
P2RX4,-0.08440505894763631
P2RX7,0.1367127504753003
IFT81,-0.07634884625052019
LOC110256668,0.19593958491868257
ATP2A2,-0.029689966306954335
ANAPC7,-0.13210821888399854
ARPC3,-0.11647878230842608
GPN3,-0.14039379365949678
FAM216A,-0.16897329393664068
VPS29,-0.2543988147643049
RAD9B,-0.11540776258310001
PPTC7,-0.22626270871527343
TCTN1,-0.13749499092719625
HVCN1,0.18783528376002903
PPP1CC,-0.21955195815146736
CCDC63,-0.07172080815213563
MYL2,-0.08097168644009356
CUX2,-0.11759918599809249
FAM109A,0.14509316424228058
SH2B3,0.06144509541026573
ATXN2,0.08125799280309019
BRAP,0.11808701583742576
ACAD10,0.14608011668358464
CIT,-0.13445247231676005
LOC110256794,0.10147617907532229
